x_RIS_m,y_RIS_m,z_RIS_m,H_RIS,H_total,Pr_W,SNR_linear,SNR_dB,data_rate_bps,data_rate_Mbps
2.1,0.0,1.8033333333333332,4.4758809014427756e-07,4.4758809014427756e-07,4.4758809014427756e-07,5.627412915151565,7.50308782968556,54568916.16128664,54.56891616128664
2.1,0.0,1.88,4.1116112522739154e-07,4.1116112522739154e-07,4.1116112522739154e-07,4.748711997531976,6.765758310527582,50464775.1109748,50.464775110974806
2.1,0.0,1.9566666666666666,3.728941350160145e-07,3.728941350160145e-07,3.728941350160145e-07,3.905915509255207,5.917228446197558,45890447.75402871,45.890447754028706
2.1,0.0,2.033333333333333,3.3408955585061984e-07,3.3408955585061984e-07,3.3408955585061984e-07,3.1352887020165663,4.962775374856719,40959761.07125931,40.959761071259315
2.1,0.0,2.11,2.957374835726252e-07,2.957374835726252e-07,2.957374835726252e-07,2.4567699166434136,3.9036448549470255,35788491.61401204,35.78849161401204
2.1,0.0,2.1866666666666665,2.5856698338418914e-07,2.5856698338418914e-07,2.5856698338418914e-07,1.8780098967398633,2.7369787658194857,30501431.062919132,30.50143106291913
2.1,0.0,2.263333333333333,2.2309650776671169e-07,2.2309650776671169e-07,2.2309650776671169e-07,1.3980969344356617,1.455372834490649,25237799.513684772,25.237799513684774
2.1,0.0,2.34,1.8967897717353898e-07,1.8967897717353898e-07,1.8967897717353898e-07,1.010625232979142,0.04590137368268955,20152883.960976705,20.152883960976705
2.1,0.0,2.4166666666666665,1.5853973624188387e-07,1.5853973624188387e-07,1.5853973624188387e-07,0.7060378794111791,-1.5117199812957565,15412993.587660661,15.412993587660662
2.1,0.0,2.493333333333333,1.2980718838563802e-07,1.2980718838563802e-07,1.2980718838563802e-07,0.4733138639384591,-3.2485077433237004,11181296.084901648,11.181296084901648
2.1,0.0,2.57,1.0353675608433401e-07,1.0353675608433401e-07,1.0353675608433401e-07,0.3011208634805146,-5.212591528879161,7595099.656870955,7.595099656870954
2.1,0.0,2.6466666666666665,7.972918171117612e-08,7.972918171117612e-08,7.972918171117612e-08,0.17856089447481482,-7.482136472020622,4740526.048082339,4.740526048082339
2.1,0.0,2.723333333333333,5.8344269844666184e-08,5.8344269844666184e-08,5.8344269844666184e-08,0.09561987190793593,-10.194518424192909,2634946.768190434,2.634946768190434
2.1,0.0,2.8,3.9311106607377205e-08,3.9311106607377205e-08,3.9311106607377205e-08,0.04340924955474682,-13.624177220408109,1226102.5531122996,1.2261025531122995
2.2333333333333334,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.2333333333333334,0.0,1.2666666666666666,5.535382861105345e-07,5.535382861105345e-07,5.535382861105345e-07,8.60690617440238,9.348470686608616,65281437.95301234,65.28143795301234
2.2333333333333334,0.0,1.3433333333333333,5.943393136728427e-07,5.943393136728427e-07,5.943393136728427e-07,9.9224896835389,9.966206560413369,68984596.76044539,68.98459676044538
2.2333333333333334,0.0,1.42,6.138090575534982e-07,6.138090575534982e-07,6.138090575534982e-07,10.58323219609411,10.246183246511873,70679319.50767787,70.67931950767787
2.2333333333333334,0.0,1.4966666666666666,6.146966117817135e-07,6.146966117817135e-07,6.146966117817135e-07,10.613860560213952,10.258733777791942,70755514.25357684,70.75551425357685
2.2333333333333334,0.0,1.5733333333333333,6.003883347003446e-07,6.003883347003446e-07,6.003883347003446e-07,10.125494222159066,10.054162301798645,69515950.40992726,69.51595040992727
2.2333333333333334,0.0,1.65,5.74386747818961e-07,5.74386747818961e-07,5.74386747818961e-07,9.2674566222075,9.669605619225338,67200138.94282864,67.20013894282864
2.2333333333333334,0.0,1.7266666666666666,5.399598507346708e-07,5.399598507346708e-07,5.399598507346708e-07,8.18982602898791,9.132746764303777,64000751.00723487,64.00075100723487
2.2333333333333334,0.0,1.8033333333333332,4.999481427529595e-07,4.999481427529595e-07,4.999481427529595e-07,7.021043405469532,8.464016579367733,60075798.39441164,60.07579839441164
2.2333333333333334,0.0,1.88,4.5669217672906635e-07,4.5669217672906635e-07,4.5669217672906635e-07,5.858667936980615,7.67798883359316,55558568.18300994,55.55856818300994
2.2333333333333334,0.0,1.9566666666666666,4.1203915953436105e-07,4.1203915953436105e-07,4.1203915953436105e-07,4.769015395922994,6.784287244790773,50566502.271245465,50.56650227124546
2.2333333333333334,0.0,2.033333333333333,3.67393483922105e-07,3.67393483922105e-07,3.67393483922105e-07,3.791531234278375,5.788146380144898,45209735.46194091,45.20973546194091
2.2333333333333334,0.0,2.11,3.2378593948298253e-07,3.2378593948298253e-07,3.2378593948298253e-07,2.9448807291071923,4.690677100774377,39599633.639112905,39.5996336391129
2.2333333333333334,0.0,2.1866666666666665,2.819456779463717e-07,2.819456779463717e-07,2.819456779463717e-07,2.2329686316320334,3.4888262221841453,33857190.19129387,33.857190191293874
2.2333333333333334,0.0,2.263333333333333,2.423662067232448e-07,2.423662067232448e-07,2.423662067232448e-07,1.6500453125541374,2.174958707120966,28120340.564371444,28.120340564371443
2.2333333333333334,0.0,2.34,2.0536155902575607e-07,2.0536155902575607e-07,2.0536155902575607e-07,1.1846499612069887,0.7359004454581354,22548042.80563178,22.54804280563178
2.2333333333333334,0.0,2.4166666666666665,1.7111174741943474e-07,1.7111174741943474e-07,1.7111174741943474e-07,0.822453573647552,-0.8488860800139318,17317641.257611383,17.31764125761138
2.2333333333333334,0.0,2.493333333333333,1.3969820222897302e-07,1.3969820222897302e-07,1.3969820222897302e-07,0.5481928586617378,-2.6106662633756734,12611703.989132168,12.611703989132169
2.2333333333333334,0.0,2.57,1.1113061482467679e-07,1.1113061482467679e-07,1.1113061482467679e-07,0.34691188065631684,-4.597808266637722,8593109.361978272,8.593109361978271
2.2333333333333334,0.0,2.6466666666666665,8.536681029978926e-08,8.536681029978926e-08,8.536681029978926e-08,0.20470565872835422,-6.888701518634781,5373614.023467552,5.373614023467552
2.2333333333333334,0.0,2.723333333333333,6.232720517327565e-08,6.232720517327565e-08,6.232720517327565e-08,0.10912067537734883,-9.620929547133652,2988326.8644912355,2.9883268644912353
2.2333333333333334,0.0,2.8,4.1905210974255864e-08,4.1905210974255864e-08,4.1905210974255864e-08,0.04932735199392476,-13.06912197842008,1389296.3309480795,1.3892963309480795
2.3666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.3666666666666667,0.0,1.2666666666666666,6.111773122785306e-07,6.111773122785306e-07,6.111773122785306e-07,10.492674190866202,10.20886187748102,70452852.55370103,70.45285255370104
2.3666666666666667,0.0,1.3433333333333333,6.533350975576347e-07,6.533350975576347e-07,6.533350975576347e-07,11.990125199091093,10.788237179604433,73986868.6092867,73.9868686092867
2.3666666666666667,0.0,1.42,6.716408686560855e-07,6.716408686560855e-07,6.716408686560855e-07,12.671439911655254,11.028259684868008,75461865.88465066,75.46186588465066
2.3666666666666667,0.0,1.4966666666666666,6.695022116088465e-07,6.695022116088465e-07,6.695022116088465e-07,12.590870906797248,11.000557711670337,75291320.04510672,75.29132004510673
2.3666666666666667,0.0,1.5733333333333333,6.509486960731906e-07,6.509486960731906e-07,6.509486960731906e-07,11.90269381618558,10.756452619898235,73792007.93866882,73.79200793866882
2.3666666666666667,0.0,1.65,6.20033839713764e-07,6.20033839713764e-07,6.20033839713764e-07,10.798974723540537,10.333825246493936,71211791.9275779,71.21179192757789
2.3666666666666667,0.0,1.7266666666666666,5.804530430700947e-07,5.804530430700947e-07,5.804530430700947e-07,9.464243902030171,9.76085923921324,67747923.35523017,67.74792335523017
2.3666666666666667,0.0,1.8033333333333332,5.353506533433868e-07,5.353506533433868e-07,5.353506533433868e-07,8.050603045968517,9.058284132532313,63560278.457050405,63.56027845705041
2.3666666666666667,0.0,1.88,4.872645829063039e-07,4.872645829063039e-07,4.872645829063039e-07,6.66931807477386,8.240814303928634,58781966.09464513,58.78196609464513
2.3666666666666667,0.0,1.9566666666666666,4.3815619377552993e-07,4.3815619377552993e-07,4.3815619377552993e-07,5.39274208054102,7.318096497195738,53528697.770373344,53.52869777037334
2.3666666666666667,0.0,2.033333333333333,3.8948379125022227e-07,3.8948379125022227e-07,3.8948379125022227e-07,4.261186248234307,6.295305167896811,47907762.459914096,47.907762459914096
2.3666666666666667,0.0,2.11,3.4229133777713156e-07,3.4229133777713156e-07,3.4229133777713156e-07,3.2911187800757884,5.173435567400055,42027076.72158412,42.027076721584116
2.3666666666666667,0.0,2.1866666666666665,2.9729551764677783e-07,2.9729551764677783e-07,2.9729551764677783e-07,2.482724110993394,3.9492846191051005,36004323.84570914,36.00432384570914
2.3666666666666667,0.0,2.263333333333333,2.549626538994142e-07,2.549626538994142e-07,2.549626538994142e-07,1.826017272675618,2.6150488129917266,29975405.669610463,29.975405669610463
2.3666666666666667,0.0,2.34,2.155723431021528e-07,2.155723431021528e-07,2.155723431021528e-07,1.305382612255414,1.1573782357995273,24100124.141033787,24.10012414103379
2.3666666666666667,0.0,2.4166666666666665,1.7926773559709934e-07,1.7926773559709934e-07,1.7926773559709934e-07,0.9027261116234727,-0.4444399526045445,18561358.149314012,18.561358149314014
2.3666666666666667,0.0,2.493333333333333,1.4609390340939808e-07,1.4609390340939808e-07,1.4609390340939808e-07,0.5995369097502526,-2.2218407493806223,13553085.668381164,13.553085668381163
2.3666666666666667,0.0,2.57,1.1602631221530043e-07,1.1602631221530043e-07,1.1602631221530043e-07,0.3781505329972719,-4.223352831361502,9254669.594624864,9.254669594624865
2.3666666666666667,0.0,2.6466666666666665,8.899146975426971e-08,8.899146975426971e-08,8.899146975426971e-08,0.22245824064471514,-6.527515018051734,5795703.666842205,5.795703666842205
2.3666666666666667,0.0,2.723333333333333,6.488162677751536e-08,6.488162677751536e-08,6.488162677751536e-08,0.11824838010670707,-9.27204799981585,3224813.369153595,3.224813369153595
2.3666666666666667,0.0,2.8,4.35651121711459e-08,4.35651121711459e-08,4.35651121711459e-08,0.0533125446674303,-12.731705876185707,1498671.6852478299,1.49867168524783
2.5,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.5,0.0,1.2666666666666666,6.322558378583517e-07,6.322558378583517e-07,6.322558378583517e-07,11.228905716172596,10.50337435283378,72244468.14597143,72.24446814597144
2.5,0.0,1.3433333333333333,6.748110402901447e-07,6.748110402901447e-07,6.748110402901447e-07,12.791341617337858,11.069160977585334,75713818.06964003,75.71381806964003
2.5,0.0,1.42,6.925931683521701e-07,6.925931683521701e-07,6.925931683521701e-07,13.474359988463057,11.295081460235313,77108553.05978006,77.10855305978006
2.5,0.0,1.4966666666666666,6.89263510326296e-07,6.89263510326296e-07,6.89263510326296e-07,13.345114803485243,11.25322314227362,76849752.17762865,76.84975217762864
2.5,0.0,1.5733333333333333,6.690942476647715e-07,6.690942476647715e-07,6.690942476647715e-07,12.575530983329653,10.995263315618848,75258734.45065673,75.25873445065673
2.5,0.0,1.65,6.363427246830409e-07,6.363427246830409e-07,6.363427246830409e-07,11.374541656890155,10.559339055582576,72586063.69601236,72.58606369601236
2.5,0.0,1.7266666666666666,5.948593109824359e-07,5.948593109824359e-07,5.948593109824359e-07,9.939859980137582,9.973802666627149,69030447.36007534,69.03044736007534
2.5,0.0,1.8033333333333332,5.4789604419861e-07,5.4789604419861e-07,5.4789604419861e-07,8.43233921372995,9.259480688940782,64752312.05330456,64.75231205330456
2.5,0.0,1.88,4.980587686038086e-07,4.980587686038086e-07,4.980587686038086e-07,6.968076663856464,8.431129202009078,59884630.56366571,59.88463056366571
2.5,0.0,1.9566666666666666,4.47346390670828e-07,4.47346390670828e-07,4.47346390670828e-07,5.621336902286237,7.498396145438255,54542450.76835665,54.54245076835665
2.5,0.0,2.033333333333333,3.9723323971410655e-07,3.9723323971410655e-07,3.9723323971410655e-07,4.432440390751454,6.466429037446329,48832008.780900285,48.83200878090028
2.5,0.0,2.11,3.487651019808757e-07,3.487651019808757e-07,3.487651019808757e-07,3.416786036744834,5.336177836069381,42859938.90609039,42.85993890609039
2.5,0.0,2.1866666666666665,3.0265182070406227e-07,3.0265182070406227e-07,3.0265182070406227e-07,2.5729913193253418,4.1043832100418145,36742648.17725182,36.74264817725182
2.5,0.0,2.263333333333333,2.5934813042660385e-07,2.5934813042660385e-07,2.5934813042660385e-07,1.889374207909712,2.7631798245083,30615141.23924458,30.61514123924458
2.5,0.0,2.34,2.191199090662531e-07,2.191199090662531e-07,2.191199090662531e-07,1.348700185487113,1.299154172330677,24637251.26558076,24.63725126558076
2.5,0.0,2.4166666666666665,1.820961075390805e-07,1.820961075390805e-07,1.820961075390805e-07,0.9314360959790421,-0.30846935846318274,18993478.899165045,18.993478899165044
2.5,0.0,2.493333333333333,1.483080858363523e-07,1.483080858363523e-07,1.483080858363523e-07,0.6178476490335997,-2.091186015146914,13881515.142596982,13.881515142596982
2.5,0.0,2.57,1.1771859587168269e-07,1.1771859587168269e-07,1.1771859587168269e-07,0.3892618888952754,-4.097581142697602,9486371.73003457,9.48637173003457
2.5,0.0,2.6466666666666665,9.024264764047426e-08,9.024264764047426e-08,9.024264764047426e-08,0.22875752887934295,-6.406246035043736,5944005.126330176,5.944005126330176
2.5,0.0,2.723333333333333,6.57622497867341e-08,6.57622497867341e-08,6.57622497867341e-08,0.12148007853108982,-9.154949360029661,3308079.865288521,3.308079865288521
2.5,0.0,2.8,4.413668388154125e-08,4.413668388154125e-08,4.413668388154125e-08,0.05472063641142022,-12.618488603310546,1537218.4651853149,1.537218465185315
2.6333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.6333333333333333,0.0,1.2666666666666666,6.111773122785306e-07,6.111773122785306e-07,6.111773122785306e-07,10.492674190866202,10.20886187748102,70452852.55370103,70.45285255370104
2.6333333333333333,0.0,1.3433333333333333,6.533350975576347e-07,6.533350975576347e-07,6.533350975576347e-07,11.990125199091093,10.788237179604433,73986868.6092867,73.9868686092867
2.6333333333333333,0.0,1.42,6.716408686560855e-07,6.716408686560855e-07,6.716408686560855e-07,12.671439911655254,11.028259684868008,75461865.88465066,75.46186588465066
2.6333333333333333,0.0,1.4966666666666666,6.695022116088465e-07,6.695022116088465e-07,6.695022116088465e-07,12.590870906797248,11.000557711670337,75291320.04510672,75.29132004510673
2.6333333333333333,0.0,1.5733333333333333,6.509486960731906e-07,6.509486960731906e-07,6.509486960731906e-07,11.90269381618558,10.756452619898235,73792007.93866882,73.79200793866882
2.6333333333333333,0.0,1.65,6.20033839713764e-07,6.20033839713764e-07,6.20033839713764e-07,10.798974723540537,10.333825246493936,71211791.9275779,71.21179192757789
2.6333333333333333,0.0,1.7266666666666666,5.804530430700947e-07,5.804530430700947e-07,5.804530430700947e-07,9.464243902030171,9.76085923921324,67747923.35523017,67.74792335523017
2.6333333333333333,0.0,1.8033333333333332,5.353506533433868e-07,5.353506533433868e-07,5.353506533433868e-07,8.050603045968517,9.058284132532313,63560278.457050405,63.56027845705041
2.6333333333333333,0.0,1.88,4.872645829063039e-07,4.872645829063039e-07,4.872645829063039e-07,6.66931807477386,8.240814303928634,58781966.09464513,58.78196609464513
2.6333333333333333,0.0,1.9566666666666666,4.3815619377552993e-07,4.3815619377552993e-07,4.3815619377552993e-07,5.39274208054102,7.318096497195738,53528697.770373344,53.52869777037334
2.6333333333333333,0.0,2.033333333333333,3.8948379125022227e-07,3.8948379125022227e-07,3.8948379125022227e-07,4.261186248234307,6.295305167896811,47907762.459914096,47.907762459914096
2.6333333333333333,0.0,2.11,3.4229133777713156e-07,3.4229133777713156e-07,3.4229133777713156e-07,3.2911187800757884,5.173435567400055,42027076.72158412,42.027076721584116
2.6333333333333333,0.0,2.1866666666666665,2.9729551764677783e-07,2.9729551764677783e-07,2.9729551764677783e-07,2.482724110993394,3.9492846191051005,36004323.84570914,36.00432384570914
2.6333333333333333,0.0,2.263333333333333,2.549626538994142e-07,2.549626538994142e-07,2.549626538994142e-07,1.826017272675618,2.6150488129917266,29975405.669610463,29.975405669610463
2.6333333333333333,0.0,2.34,2.155723431021528e-07,2.155723431021528e-07,2.155723431021528e-07,1.305382612255414,1.1573782357995273,24100124.141033787,24.10012414103379
2.6333333333333333,0.0,2.4166666666666665,1.7926773559709934e-07,1.7926773559709934e-07,1.7926773559709934e-07,0.9027261116234727,-0.4444399526045445,18561358.149314012,18.561358149314014
2.6333333333333333,0.0,2.493333333333333,1.4609390340939808e-07,1.4609390340939808e-07,1.4609390340939808e-07,0.5995369097502526,-2.2218407493806223,13553085.668381164,13.553085668381163
2.6333333333333333,0.0,2.57,1.1602631221530043e-07,1.1602631221530043e-07,1.1602631221530043e-07,0.3781505329972719,-4.223352831361502,9254669.594624864,9.254669594624865
2.6333333333333333,0.0,2.6466666666666665,8.899146975426971e-08,8.899146975426971e-08,8.899146975426971e-08,0.22245824064471514,-6.527515018051734,5795703.666842205,5.795703666842205
2.6333333333333333,0.0,2.723333333333333,6.488162677751536e-08,6.488162677751536e-08,6.488162677751536e-08,0.11824838010670707,-9.27204799981585,3224813.369153595,3.224813369153595
2.6333333333333333,0.0,2.8,4.35651121711459e-08,4.35651121711459e-08,4.35651121711459e-08,0.0533125446674303,-12.731705876185707,1498671.6852478299,1.49867168524783
2.7666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.7666666666666666,0.0,1.2666666666666666,5.535382861105345e-07,5.535382861105345e-07,5.535382861105345e-07,8.60690617440238,9.348470686608616,65281437.95301234,65.28143795301234
2.7666666666666666,0.0,1.3433333333333333,5.943393136728427e-07,5.943393136728427e-07,5.943393136728427e-07,9.9224896835389,9.966206560413369,68984596.76044539,68.98459676044538
2.7666666666666666,0.0,1.42,6.138090575534982e-07,6.138090575534982e-07,6.138090575534982e-07,10.58323219609411,10.246183246511873,70679319.50767787,70.67931950767787
2.7666666666666666,0.0,1.4966666666666666,6.146966117817135e-07,6.146966117817135e-07,6.146966117817135e-07,10.613860560213952,10.258733777791942,70755514.25357684,70.75551425357685
2.7666666666666666,0.0,1.5733333333333333,6.003883347003446e-07,6.003883347003446e-07,6.003883347003446e-07,10.125494222159066,10.054162301798645,69515950.40992726,69.51595040992727
2.7666666666666666,0.0,1.65,5.74386747818961e-07,5.74386747818961e-07,5.74386747818961e-07,9.2674566222075,9.669605619225338,67200138.94282864,67.20013894282864
2.7666666666666666,0.0,1.7266666666666666,5.399598507346708e-07,5.399598507346708e-07,5.399598507346708e-07,8.18982602898791,9.132746764303777,64000751.00723487,64.00075100723487
2.7666666666666666,0.0,1.8033333333333332,4.999481427529595e-07,4.999481427529595e-07,4.999481427529595e-07,7.021043405469532,8.464016579367733,60075798.39441164,60.07579839441164
2.7666666666666666,0.0,1.88,4.5669217672906635e-07,4.5669217672906635e-07,4.5669217672906635e-07,5.858667936980615,7.67798883359316,55558568.18300994,55.55856818300994
2.7666666666666666,0.0,1.9566666666666666,4.1203915953436105e-07,4.1203915953436105e-07,4.1203915953436105e-07,4.769015395922994,6.784287244790773,50566502.271245465,50.56650227124546
2.7666666666666666,0.0,2.033333333333333,3.67393483922105e-07,3.67393483922105e-07,3.67393483922105e-07,3.791531234278375,5.788146380144898,45209735.46194091,45.20973546194091
2.7666666666666666,0.0,2.11,3.2378593948298253e-07,3.2378593948298253e-07,3.2378593948298253e-07,2.9448807291071923,4.690677100774377,39599633.639112905,39.5996336391129
2.7666666666666666,0.0,2.1866666666666665,2.819456779463717e-07,2.819456779463717e-07,2.819456779463717e-07,2.2329686316320334,3.4888262221841453,33857190.19129387,33.857190191293874
2.7666666666666666,0.0,2.263333333333333,2.423662067232448e-07,2.423662067232448e-07,2.423662067232448e-07,1.6500453125541374,2.174958707120966,28120340.564371444,28.120340564371443
2.7666666666666666,0.0,2.34,2.0536155902575607e-07,2.0536155902575607e-07,2.0536155902575607e-07,1.1846499612069887,0.7359004454581354,22548042.80563178,22.54804280563178
2.7666666666666666,0.0,2.4166666666666665,1.7111174741943474e-07,1.7111174741943474e-07,1.7111174741943474e-07,0.822453573647552,-0.8488860800139318,17317641.257611383,17.31764125761138
2.7666666666666666,0.0,2.493333333333333,1.3969820222897302e-07,1.3969820222897302e-07,1.3969820222897302e-07,0.5481928586617378,-2.6106662633756734,12611703.989132168,12.611703989132169
2.7666666666666666,0.0,2.57,1.1113061482467679e-07,1.1113061482467679e-07,1.1113061482467679e-07,0.34691188065631684,-4.597808266637722,8593109.361978272,8.593109361978271
2.7666666666666666,0.0,2.6466666666666665,8.536681029978926e-08,8.536681029978926e-08,8.536681029978926e-08,0.20470565872835422,-6.888701518634781,5373614.023467552,5.373614023467552
2.7666666666666666,0.0,2.723333333333333,6.232720517327565e-08,6.232720517327565e-08,6.232720517327565e-08,0.10912067537734883,-9.620929547133652,2988326.8644912355,2.9883268644912353
2.7666666666666666,0.0,2.8,4.1905210974255864e-08,4.1905210974255864e-08,4.1905210974255864e-08,0.04932735199392476,-13.06912197842008,1389296.3309480795,1.3892963309480795
2.9,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.9,0.0,1.2666666666666666,4.7314491177831193e-07,4.7314491177831193e-07,4.7314491177831193e-07,6.288398960846538,7.985400872612617,57312038.664361216,57.31203866436122
2.9,0.0,1.3433333333333333,5.113568291988055e-07,5.113568291988055e-07,5.113568291988055e-07,7.345136312120322,8.659998599019529,61218712.304433,61.218712304433005
2.9,0.0,1.42,5.31746043488408e-07,5.31746043488408e-07,5.31746043488408e-07,7.942555780365027,8.99960273548875,63213744.244963594,63.21374424496359
2.9,0.0,1.4966666666666666,5.362357172258389e-07,5.362357172258389e-07,5.362357172258389e-07,8.07724423100246,9.072632148081668,63645087.4972314,63.6450874972314
2.9,0.0,1.5733333333333333,5.273716548326789e-07,5.273716548326789e-07,5.273716548326789e-07,7.812415022595716,8.927853064585662,62790748.813488856,62.790748813488854
2.9,0.0,1.65,5.079095721317457e-07,5.079095721317457e-07,5.079095721317457e-07,7.246437228977159,8.601245345568405,60875419.108959235,60.875419108959235
2.9,0.0,1.7266666666666666,4.80516516633808e-07,4.80516516633808e-07,4.80516516633808e-07,6.485872088269097,8.119683794423072,58083407.93992062,58.08340793992062
2.9,0.0,1.8033333333333332,4.4758809014427756e-07,4.4758809014427756e-07,4.4758809014427756e-07,5.627412915151565,7.50308782968556,54568916.16128664,54.56891616128664
2.9,0.0,1.88,4.1116112522739154e-07,4.1116112522739154e-07,4.1116112522739154e-07,4.748711997531976,6.765758310527582,50464775.1109748,50.464775110974806
2.9,0.0,1.9566666666666666,3.728941350160145e-07,3.728941350160145e-07,3.728941350160145e-07,3.905915509255207,5.917228446197558,45890447.75402871,45.890447754028706
2.9,0.0,2.033333333333333,3.3408955585061984e-07,3.3408955585061984e-07,3.3408955585061984e-07,3.1352887020165663,4.962775374856719,40959761.07125931,40.959761071259315
